track_id,observations,duration_s,displacement_m,path_length_m,straightness,average_speed_mps,median_speed_mps,max_speed_mps,mean_conf,start_lat,start_lon,end_lat,end_lon,is_moving,verdict
89,5,0.2010000000000005,1.4453985892599268,1.4824757955628782,0.9749896717275754,7.191037757512055,12.675027624534495,16.82877846507771,0.48421775102615355,48.26554678116449,25.90554381175155,48.26555081204576,25.90555984034085,False,too_short
91,5,0.6980000000000004,1.3106163552631014,1.3649223117774811,0.9602131520264627,1.8776738614084536,38.586793686135,38.86525265503945,0.43853756189346316,48.265405325359325,25.905094298037262,48.26521951539903,25.904963165896103,False,stationary
92,4,0.12999999999999545,0.2466699312209263,0.2466699312209263,1.0,1.897461009391807,7.506562674128361,7.715877104064132,0.3776913359761238,48.26505804186927,25.905241589728043,48.26506422683791,25.90525519505305,False,too_short
94,126,4.505000000000003,1.7067112738304555,3.916689596269191,0.4357535188533114,0.37884822948511754,0.7279965608851566,11.04225325164088,0.47009740296810393,48.2651202794105,25.903719411085337,48.26511378329984,25.903739747658108,False,stationary
95,103,4.7379999999999995,1.9563759559022733,4.0511076948188265,0.48292370958303205,0.4129117678139032,0.230835173547644,3.692398223513214,0.47818293096949754,48.2650925819294,25.90366706901057,48.26508173466888,25.90368606520769,False,stationary
97,7,0.23400000000000176,1.468516479342979,1.4697774029881805,0.9991420989037946,6.275711450183624,18.059569831473915,19.104777799625445,0.42967043178422104,48.26453820115303,25.90316960767641,48.26455096771213,25.903193383607466,False,too_short
98,114,4.036999999999999,1.9382628222518659,7.803990149952567,0.24836817897106736,0.48012455344361316,0.60690625740321,35.125538434198766,0.6736786773330287,48.264517522807445,25.903150259440565,48.26449579957555,25.903131115596928,False,stationary
99,116,5.006,2.8917994385572072,7.454500438909548,0.38792665749446553,0.577666687686218,0.5587905738911765,15.385847482949544,0.43916191700203666,48.264540344133344,25.90317749131987,48.26452778062136,25.903141025607955,False,stationary
103,40,2.168999999999997,30.062887545138377,30.0840317340417,0.9992971623919875,13.860252441280968,9.411104042925324,33.824418366615014,0.5022954054176807,48.26423843552016,25.902747925880966,48.26436210818429,25.90312428545625,True,moving
105,93,3.906000000000006,14.839693762820323,15.829228439187057,0.9374868661370109,3.79920475238615,5.007307063596813,35.15620733846502,0.6182800073136565,48.26386881032568,25.90226960873723,48.263691571395256,25.901586264836144,False,stationary
106,132,4.871000000000002,2.7650934683637485,6.908309849929879,0.40025614490812317,0.5676644361247685,0.4398411785106766,14.824946582919257,0.6273291447397434,48.26429501712983,25.90196183951581,48.26426879056471,25.901966769560712,False,stationary
107,12,0.7999999999999972,14.564178916077243,16.672072869384415,0.8735673740259389,18.205223645096616,7.0624340261021175,17.87586334933291,0.371885488430659,48.264430805444185,25.901990098892647,48.26429939219366,25.901968268092844,False,stationary
108,18,1.3349999999999937,1.585377570796335,8.114629887704874,0.1953727517749722,1.1875487421695448,0.7387803763524791,4.3897667357836685,0.4478161997265286,48.26443528628466,25.902006823558747,48.26442435561388,25.901998084871064,False,stationary
109,85,3.9369999999999976,1.173905452510795,12.67676213858414,0.09260294069396398,0.2981725812829047,0.941206660600168,2.5704262924585786,0.5114212278057547,48.26427137702081,25.902040294486252,48.264268146574125,25.902015850823616,False,stationary
110,66,2.2690000000000055,9.937686884323652,10.846444786761744,0.9162160578600608,4.379765043774186,4.877511820741708,19.20983528225472,0.5104142269401839,48.26422530590239,25.90170465970532,48.264299030035644,25.901788332388843,False,stationary
111,129,4.405000000000001,1.058112192794405,8.498526030237851,0.1245053776419146,0.2402070812246095,0.338213529559022,35.17701405980024,0.5344316395678261,48.26400648754867,25.901490443633246,48.26400752785322,25.90149308307972,False,stationary
112,103,3.6700000000000017,1.782639040282787,3.170730095698061,0.5622172138528635,0.4857327085239199,0.6110252257314375,12.389153278715906,0.5083255918280593,48.26424722526556,25.90140473948479,48.26423586903034,25.901426727768317,False,stationary
113,58,2.402000000000001,8.711823348530311,9.835565714748475,0.8857470532139187,3.6269039752415932,2.705058676435205,9.7854173764928,0.6863637489491495,48.26426894041911,25.902040198521203,48.26428799409572,25.90191490506455,False,stationary
114,118,5.338999999999999,23.182923744511527,32.583030742014856,0.7115029884134698,4.342184630925554,0.7600958617015161,6.237081246561039,0.5175882365743992,48.26425841054259,25.90142776779113,48.264282223066616,25.90111786473407,False,too_slow
115,135,5.337999999999994,14.032713425312696,24.274274572789782,0.5780899191542741,2.6288335379004706,1.9160932886018016,18.42271560747212,0.5869478887981838,48.26427830457484,25.90111948804396,48.26429639763349,25.90093516150773,False,stationary
116,84,4.070000000000007,0.6595497888044962,10.359048585772552,0.06366895408815275,0.16205154516080958,0.6187537098500325,35.14536587554653,0.4553516918704623,48.26418271478028,25.901127759536017,48.264190488480416,25.90111630600477,False,stationary
117,13,0.7000000000000028,6.299175439139262,6.953634214993657,0.9058824845225207,8.998822055913195,17.934234416237878,20.960698458271203,0.3831560405401083,48.26429590799614,25.900869449558243,48.26425663558856,25.901129075069832,False,stationary
118,6,0.5670000000000073,68.13479682626716,68.14108438552408,0.9999077273378665,120.16719016978182,21.34045561691041,21.994462575050488,0.4924625555674235,48.264283836836505,25.90092422027107,48.26431305575759,25.901858575425056,True,moving
119,5,0.4680000000000035,4.04517826006073,4.045905840327953,0.9998201687592502,8.64354329072799,26.65415605292848,35.128826046106845,0.43746033906936643,48.26430817791154,25.90183569772452,48.26425759941256,25.90140559963353,False,too_short
120,72,3.1340000000000003,1.1979415404195677,13.903542816572957,0.08616088404400259,0.38224044046572037,0.5281890130690976,23.467319351951115,0.43276306779848206,48.2642852842581,25.90086767069849,48.26428350168772,25.90088958011003,False,stationary
122,135,5.072000000000003,9.467561587809628,18.655229409004544,0.5075017508624047,1.8666328051675125,1.5296487433394088,35.14041459903948,0.5936059689080274,48.26354592161815,25.900833911268688,48.26362599049833,25.90085985503126,False,stationary
123,4,0.1670000000000016,0.7234561248035721,0.7234561248035721,1.0,4.332072603614163,31.502405553081694,35.14223157709137,0.29447326809167856,48.26358793079275,25.90088735082102,48.263575761289786,25.900819736256278,False,too_short
125,26,1.068000000000012,67.16352692832669,68.45561706533476,0.9811251407495912,62.88719749843252,40.37304438715971,44.26474530435452,0.6224543796135829,48.263594827691975,25.90088447236064,48.26386489841448,25.90005120230269,True,moving
126,54,2.003,78.05256535420362,81.09631560278328,0.9624674656800908,38.96783093070575,37.68325110719222,41.32493061433756,0.580397445846487,48.26359391131003,25.90089768029868,48.26395235981302,25.89992592946947,True,moving
127,33,1.2000000000000028,31.49410710301438,32.29847915702811,0.9750956678144796,26.24508925251192,32.63817403889438,35.1455067562168,0.6167086471210826,48.26375483745696,25.900318700449397,48.26403175045829,25.90004911654581,True,moving
128,228,8.030999999999992,13.308540917566113,30.9901985906997,0.42944355063152345,1.6571461732743278,1.6535357030268236,5.065961318672279,0.747970779083277,48.26381319572025,25.900287471135865,48.26387245599078,25.900131722384742,False,stationary
129,175,6.7960000000000065,12.886167865073707,33.99566067620517,0.3790533147100511,1.8961400625476301,2.4803300803821844,4.96328984394151,0.7239261586325509,48.26385635049803,25.90023043846469,48.26378007524684,25.90037319213489,False,stationary
130,240,8.131,6.243226570036618,15.76773191891892,0.3959495634591352,0.7678301033128296,1.2734904779564133,4.664151617868486,0.8231792387863001,48.26368861277925,25.90024802555104,48.26374437446332,25.900239615927937,False,stationary
131,19,0.6350000000000051,14.86203374301178,15.82251093745709,0.9392967906142164,23.40477754804986,30.04267277865166,36.34466812290083,0.51161737347904,48.26389565096189,25.90023629758548,48.26402115995353,25.900066843247966,False,stationary
132,225,8.263999999999996,15.989851407212065,38.19591702141771,0.41862724223235764,1.934880373573581,3.1905527035979806,5.906315855793596,0.7522203489144643,48.26371091086582,25.90022072190421,48.2638437285035,25.900302714548687,False,too_slow
133,147,6.2620000000000005,3.483122052052866,34.64279860416501,0.10054389923434476,0.5562315637261044,2.9895519417201166,24.403031672014038,0.4947233514315417,48.26400504376624,25.900224549520107,48.26399421584696,25.900161391388885,False,stationary
134,200,7.930999999999997,11.153865836049887,21.30073954741966,0.5236374920795203,1.4063631113415573,1.7156595597478712,7.389401692002842,0.5570295353233814,48.26396927847943,25.900194422798386,48.26405788843157,25.900262829299187,False,stationary
135,233,7.961999999999989,18.273325361650976,30.067293342706883,0.6077475998046014,2.2950672395944487,2.062358332697705,21.732861861482828,0.7790563726885636,48.26376452815301,25.90040335765129,48.26388957922711,25.900249225907203,False,too_slow
136,46,1.5339999999999918,37.686178305392914,38.60980528997423,0.9760779165384407,24.567260955275824,35.4981894430825,45.85018257530081,0.7203096313321072,48.26373790609607,25.90033545418427,48.26404189751288,25.900032012659334,False,implausible_speed
